id,name,base_exp,height,weight,type1,type2,hp,atk,def,sp_atk,sp_def,speed,image
274,nuzleaf,119,10,280,grass,dark,70,70,40,60,40,60,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/274.png
275,shiftry,240,13,596,grass,dark,90,100,60,90,60,80,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/275.png
285,shroomish,59,4,45,grass,null,60,40,60,40,60,35,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/285.png
286,breloom,161,12,392,grass,fighting,60,130,80,60,60,70,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/286.png
315,roselia,140,3,20,grass,poison,50,60,45,100,80,65,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/315.png
331,cacnea,67,4,513,grass,null,50,85,40,85,40,35,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/331.png
332,cacturne,166,13,774,grass,dark,70,115,60,115,60,55,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/332.png
357,tropius,161,20,1000,grass,flying,99,68,83,72,87,51,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/357.png
387,turtwig,64,4,102,grass,null,55,68,64,45,55,31,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/387.png
388,grotle,142,11,970,grass,null,75,89,85,55,65,36,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/388.png
389,torterra,236,22,3100,grass,ground,95,109,105,75,85,56,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/389.png
406,budew,56,2,12,grass,poison,40,30,35,50,70,55,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/406.png
407,roserade,258,9,145,grass,poison,60,70,65,125,105,90,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/407.png
421,cherrim,158,5,93,grass,null,70,60,70,87,78,85,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/421.png
420,cherubi,55,4,33,grass,null,45,35,45,62,53,35,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/420.png
460,abomasnow,173,22,1355,grass,ice,90,92,75,92,85,60,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/460.png
455,carnivine,159,14,270,grass,null,74,100,72,90,72,46,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/455.png
459,snover,67,10,505,grass,ice,60,62,50,62,60,40,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/459.png
465,tangrowth,187,20,1286,grass,null,100,100,125,110,50,50,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/465.png
470,leafeon,184,10,255,grass,null,65,110,130,60,65,95,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/470.png
495,snivy,62,6,81,grass,null,45,45,55,45,55,63,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/495.png
492,shaymin-land,270,2,21,grass,null,100,100,100,100,100,100,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/492.png
496,servine,145,8,160,grass,null,60,60,75,60,75,83,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/496.png
497,serperior,238,33,630,grass,null,75,75,95,75,95,113,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/497.png
511,pansage,63,6,105,grass,null,50,53,48,53,48,64,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/511.png
512,simisage,174,11,305,grass,null,75,98,63,98,63,101,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/512.png
546,cottonee,56,3,6,grass,fairy,40,27,60,37,50,66,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/546.png
547,whimsicott,168,7,66,grass,fairy,60,67,85,77,75,116,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/547.png
548,petilil,56,5,66,grass,null,45,35,50,70,50,30,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/548.png
549,lilligant,168,11,163,grass,null,70,60,75,110,75,90,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/549.png
556,maractus,161,10,280,grass,null,75,86,67,106,67,60,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/556.png
591,amoonguss,162,6,105,grass,poison,114,85,70,85,80,30,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/591.png
590,foongus,59,2,10,grass,poison,69,55,45,55,55,15,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/590.png
597,ferroseed,61,6,188,grass,steel,44,50,91,24,86,10,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/597.png
598,ferrothorn,171,10,1100,grass,steel,74,94,131,54,116,20,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/598.png
640,virizion,290,20,2000,grass,fighting,91,90,72,90,129,108,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/640.png
650,chespin,63,4,90,grass,null,56,61,65,48,45,38,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/650.png
651,quilladin,142,7,290,grass,null,61,78,95,56,58,57,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/651.png
652,chesnaught,239,16,900,grass,fighting,88,107,122,74,75,64,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/652.png
672,skiddo,70,9,310,grass,null,66,65,48,62,57,52,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/672.png
673,gogoat,186,17,910,grass,null,123,100,62,97,81,68,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/673.png
722,rowlet,64,3,15,grass,flying,68,55,55,50,50,42,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/722.png
723,dartrix,147,7,160,grass,flying,78,75,75,70,70,52,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/723.png
724,decidueye,265,16,366,grass,ghost,78,107,75,100,100,70,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/724.png
754,lurantis,168,9,185,grass,null,70,105,90,80,90,45,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/754.png
753,fomantis,50,3,15,grass,null,40,55,35,50,35,35,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/753.png
755,morelull,57,2,15,grass,fairy,40,35,55,65,75,15,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/755.png
756,shiinotic,142,10,115,grass,fairy,60,45,80,90,100,30,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/756.png
762,steenee,102,7,82,grass,null,52,40,48,40,48,62,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/762.png
761,bounsweet,42,3,32,grass,null,42,30,38,30,38,32,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/761.png
763,tsareena,255,12,214,grass,null,72,120,98,50,98,72,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/763.png
787,tapu-bulu,285,19,455,grass,fairy,70,130,115,85,95,75,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/787.png
798,kartana,285,3,1,grass,steel,59,181,131,59,31,109,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/798.png
811,thwackey,147,7,140,grass,null,70,85,70,55,60,80,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/811.png
812,rillaboom,265,21,900,grass,null,100,125,90,60,70,85,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/812.png
810,grookey,62,3,50,grass,null,50,65,50,40,40,65,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/810.png
829,gossifleur,50,4,22,grass,null,40,40,60,40,60,10,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/829.png
830,eldegoss,161,5,25,grass,null,60,50,90,80,120,60,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/830.png
841,flapple,170,3,10,grass,dragon,70,110,80,95,60,70,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/841.png
840,applin,52,2,5,grass,dragon,40,40,80,40,40,20,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/840.png
842,appletun,170,4,130,grass,dragon,110,85,80,100,80,30,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/842.png
906,sprigatito,None,4,41,grass,null,40,61,54,45,45,65,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/906.png
908,meowscarada,None,15,312,grass,dark,76,110,70,81,70,123,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/908.png
907,floragato,None,9,122,grass,null,61,80,63,60,63,83,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/907.png
928,smoliv,None,3,65,grass,normal,41,35,45,58,51,30,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/928.png
929,dolliv,None,6,119,grass,normal,52,53,60,78,78,33,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/929.png
930,arboliva,None,14,482,grass,normal,78,69,90,125,109,39,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/930.png
947,brambleghast,None,12,60,grass,ghost,55,115,70,80,70,90,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/947.png
946,bramblin,None,6,6,grass,ghost,40,65,30,45,35,60,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/946.png
952,scovillain,None,9,150,grass,fire,65,108,65,108,65,75,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/952.png
951,capsakid,None,3,30,grass,null,50,62,40,62,40,50,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/951.png
986,brute-bonnet,None,12,210,grass,dark,111,127,99,79,99,55,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/986.png
1011,dipplin,None,4,97,grass,dragon,80,80,110,95,80,40,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/1011.png
1012,poltchageist,None,1,11,grass,ghost,40,45,45,74,54,50,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/1012.png
1010,iron-leaves,None,15,1250,grass,psychic,90,130,88,70,108,104,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/1010.png
1013,sinistcha,None,2,22,grass,ghost,71,60,106,121,80,70,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/1013.png
1017,ogerpon,None,12,398,grass,null,80,120,84,60,96,110,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/1017.png
1019,hydrapple,None,18,930,grass,dragon,106,80,110,120,80,44,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/1019.png
